rank,shortname,url,length_chars,words,difficulty,name
2865,astro,https://open.kattis.com/problems/astro,1768,328,3.9,Astro
2866,bellevue,https://open.kattis.com/problems/bellevue,1768,334,4.4,Bellevue
2867,taxicab,https://open.kattis.com/problems/taxicab,1768,342,5.1,Taxi Cab Scheme
2868,awkwardauction,https://open.kattis.com/problems/awkwardauction,1769,337,6.0,Awkward Auction
2869,pigstep,https://open.kattis.com/problems/pigstep,1769,343,4.7,Pigstep
2870,midi,https://open.kattis.com/problems/midi,1770,328,1.2 - 2.1,Miði
2871,justenoughwater,https://open.kattis.com/problems/justenoughwater,1772,329,4.5,Just Enough Water
2872,oceanmonument,https://open.kattis.com/problems/oceanmonument,1772,326,4.8,Ocean Monument
2873,basicprogramming1,https://open.kattis.com/problems/basicprogramming1,1773,360,1.1 - 3.8,Basic Programming 1
2874,strikercount,https://open.kattis.com/problems/strikercount,1773,327,3.9,Striker-Count
2875,braincuttersassociation,https://open.kattis.com/problems/braincuttersassociation,1774,324,5.5,Braincutter's Association
2876,brexit,https://open.kattis.com/problems/brexit,1774,332,2.8,Brexit
2877,diningdisaster,https://open.kattis.com/problems/diningdisaster,1774,308,5.2,Dining Disaster
2878,dunedash,https://open.kattis.com/problems/dunedash,1774,313,5.3,Dune Dash
2879,keepitsorted,https://open.kattis.com/problems/keepitsorted,1774,349,8.4,Keep It Sorted
2880,oneblocktetris,https://open.kattis.com/problems/oneblocktetris,1774,350,6.0,One Block Tetris
2881,alpineagility,https://open.kattis.com/problems/alpineagility,1775,338,4.5,Alpine Agility
2882,ozljeda,https://open.kattis.com/problems/ozljeda,1776,319,4.3,Ozljeda
2883,wizardofodds,https://open.kattis.com/problems/wizardofodds,1776,332,2.3,Wizard of Odds
2884,flyswatter,https://open.kattis.com/problems/flyswatter,1777,351,5.2,Fly Swatter
2885,railroad2,https://open.kattis.com/problems/railroad2,1777,310,1.4,Railroad
2886,brokencalculator,https://open.kattis.com/problems/brokencalculator,1778,312,2.5,Broken Calculator
2887,hrpa,https://open.kattis.com/problems/hrpa,1778,332,5.4,Hrpa
2888,mathtrade,https://open.kattis.com/problems/mathtrade,1778,320,3.2,Math Trade
2889,dutub,https://open.kattis.com/problems/dutub,1778,349,1.7 - 3.4,MeTube
2890,splitdecisions,https://open.kattis.com/problems/splitdecisions,1778,329,6.7,Split Decisions
2891,parakoopaprojectile,https://open.kattis.com/problems/parakoopaprojectile,1779,314,7.6,Parakoopa Projectile
2892,timeessence,https://open.kattis.com/problems/timeessence,1779,325,6.4,Time is of the Essence
2893,tildecity,https://open.kattis.com/problems/tildecity,1780,341,5.9,Tilde City
2894,halloweemirrors,https://open.kattis.com/problems/halloweemirrors,1781,318,4.7,Hall O' Wee Mirrors
2895,loneknight,https://open.kattis.com/problems/loneknight,1781,350,7.5,Lone Knight
2896,majstor,https://open.kattis.com/problems/majstor,1781,334,2.2,Majstor
2897,rapqueries,https://open.kattis.com/problems/rapqueries,1782,345,7.7,Rap Queries
2898,vase,https://open.kattis.com/problems/vase,1782,319,7.1,Vase Collection
2899,fancyeasy,https://open.kattis.com/problems/fancyeasy,1783,329,7.9,Fancy Fence (easy)
2900,groupproject,https://open.kattis.com/problems/groupproject,1783,333,6.2,Group Project
2901,editingexplosion,https://open.kattis.com/problems/editingexplosion,1784,330,5.9,Editing Explosion
2902,jax,https://open.kattis.com/problems/jax,1784,324,3.9,Jax
2903,parkingpandemonium,https://open.kattis.com/problems/parkingpandemonium,1784,285,1.1,Parking Pandemonium
2904,upandawayagain,https://open.kattis.com/problems/upandawayagain,1784,351,5.8,Up and Away Again
2905,bigbrother,https://open.kattis.com/problems/bigbrother,1785,330,4.3,Big Brother
2906,minesfootball,https://open.kattis.com/problems/minesfootball,1785,314,1.7,Mines Football
2907,candycontribution,https://open.kattis.com/problems/candycontribution,1786,349,4.9,Candy Contribution
2908,communication,https://open.kattis.com/problems/communication,1786,319,1.8,Jumbled Communication
2909,kuhar,https://open.kattis.com/problems/kuhar,1787,359,4.6,Kuhar
2910,riskylottery,https://open.kattis.com/problems/riskylottery,1787,317,7.0,Risky Lottery
2911,nicknames,https://open.kattis.com/problems/nicknames,1788,344,2.1,Nicknames
2912,overnightoats,https://open.kattis.com/problems/overnightoats,1788,337,1.6 - 2.0,Overnight Oats
2913,uniformsubtrees,https://open.kattis.com/problems/uniformsubtrees,1788,326,7.8,Uniform Subtrees
2914,biggest,https://open.kattis.com/problems/biggest,1789,331,7.0,Biggest Slice
2915,beeproblem,https://open.kattis.com/problems/beeproblem,1790,335,3.8,Bee Problem
2916,jackthelumberjack,https://open.kattis.com/problems/jackthelumberjack,1790,334,6.4,Jack The Lumberjack
2917,asciiaddition,https://open.kattis.com/problems/asciiaddition,1791,313,2.3,ASCII Addition
2918,diallingdigits,https://open.kattis.com/problems/diallingdigits,1791,322,2.7,Dialling Digits
2919,dreamer,https://open.kattis.com/problems/dreamer,1791,347,2.2,Dreamer
2920,dugovi,https://open.kattis.com/problems/dugovi,1791,356,6.3,Dugovi
2921,plottingthepilt,https://open.kattis.com/problems/plottingthepilt,1791,337,2.0,Plotting the Pilt
2922,arithmeticdecoding,https://open.kattis.com/problems/arithmeticdecoding,1792,327,2.3,Arithmetic Decoding
2923,candystore,https://open.kattis.com/problems/candystore,1792,321,1.5,Candy Store
2924,greedyincreasingsubsequences,https://open.kattis.com/problems/greedyincreasingsubsequences,1792,321,5.5,Greedy Increasing Subsequences
2925,sanic,https://open.kattis.com/problems/sanic,1792,324,2.4,Sanic
2926,lawfullimits,https://open.kattis.com/problems/lawfullimits,1793,346,3.1,Lawful Limits
2927,pairingsocks,https://open.kattis.com/problems/pairingsocks,1793,341,2.1,Pairing Socks
2928,rockymountainroadtrip,https://open.kattis.com/problems/rockymountainroadtrip,1793,324,2.6,Rocky Mountain Road Trip
2929,99problems2,https://open.kattis.com/problems/99problems2,1794,357,1.1 - 3.9,99 Problems
2930,architecture,https://open.kattis.com/problems/architecture,1794,329,2.6,Architecture
2931,flexible,https://open.kattis.com/problems/flexible,1794,323,1.7,Flexible Spaces
2932,tunnelingtheearth,https://open.kattis.com/problems/tunnelingtheearth,1794,302,2.5,Tunnelling the Earth
2933,moviecollection,https://open.kattis.com/problems/moviecollection,1795,342,3.2,Movie Collection
2934,slystudents,https://open.kattis.com/problems/slystudents,1795,319,2.0,Sly Students
2935,figureskatingjudging,https://open.kattis.com/problems/figureskatingjudging,1796,313,6.2,Figure Skating Judging
2936,taxtherich,https://open.kattis.com/problems/taxtherich,1796,333,5.5,Tax the Rich
2937,trainpassengers,https://open.kattis.com/problems/trainpassengers,1796,319,2.7,Train Passengers
2938,lineball,https://open.kattis.com/problems/lineball,1797,330,6.3,Line Ball
2939,mumblerap,https://open.kattis.com/problems/mumblerap,1797,319,1.3 - 1.5,Mumble Rap
2940,skitraffic,https://open.kattis.com/problems/skitraffic,1797,351,1.5,Ski Traffic
2941,squatting,https://open.kattis.com/problems/squatting,1797,334,2.1 - 8.2,Typo Squatting
2942,bank,https://open.kattis.com/problems/bank,1798,349,2.2,Bank Queue
2943,catvsdog,https://open.kattis.com/problems/catvsdog,1798,343,3.8,Cat vs. Dog
2944,leftiesvsrighties,https://open.kattis.com/problems/leftiesvsrighties,1798,325,5.2,Lefties vs. Righties
2945,evadingamonster,https://open.kattis.com/problems/evadingamonster,1799,358,5.3 - 9.1,Evading a Monster
2946,cactus,https://open.kattis.com/problems/cactus,1800,352,8.8,Cactus
2947,liquidassets,https://open.kattis.com/problems/liquidassets,1800,335,2.8,Liquid Assets
2948,colorland,https://open.kattis.com/problems/colorland,1801,331,3.6,Colorland
2949,donations,https://open.kattis.com/problems/donations,1801,342,8.8,Donations
2950,eightgon,https://open.kattis.com/problems/eightgon,1801,302,7.5,Eightgon
2951,mazemovement,https://open.kattis.com/problems/mazemovement,1801,336,2.9,Maze Movement
2952,bottleflip,https://open.kattis.com/problems/bottleflip,1803,339,2.3,Bottle Flip
2953,brillianceofwings2,https://open.kattis.com/problems/brillianceofwings2,1803,337,7.6,BrIllIance of Wings
2954,circularcaramelcookie,https://open.kattis.com/problems/circularcaramelcookie,1803,310,3.9,Circular Caramel Cookie
2955,lcmpairsum,https://open.kattis.com/problems/lcmpairsum,1803,373,5.1,LCM Pair Sum
2956,openpitmining,https://open.kattis.com/problems/openpitmining,1803,350,3.9,Open-Pit Mining
2957,railwayrunner,https://open.kattis.com/problems/railwayrunner,1803,349,3.4,Railway Runner
2958,stopcard,https://open.kattis.com/problems/stopcard,1803,358,4.5,StopCard
2959,cutitout,https://open.kattis.com/problems/cutitout,1804,357,6.6,Cut It Out!
2960,fickettconjecturepolyomino,https://open.kattis.com/problems/fickettconjecturepolyomino,1804,336,6.4,Fickett's Conjecture for Polyominoes
2961,furrynuisance,https://open.kattis.com/problems/furrynuisance,1804,330,5.2,Furry Nuisance
2962,hoskuldarhaska,https://open.kattis.com/problems/hoskuldarhaska,1804,322,1.8,Höskuldarháska
2963,delivery,https://open.kattis.com/problems/delivery,1804,336,2.7,Postal Delivery
2964,hotspot,https://open.kattis.com/problems/hotspot,1805,336,4.6,Hot Spot
2965,jadarjud,https://open.kattis.com/problems/jadarjud,1805,336,7.3,Jaðarjuð
2966,mengi,https://open.kattis.com/problems/mengi,1805,342,1.7,Mengi
2967,examstudyplanning,https://open.kattis.com/problems/examstudyplanning,1806,363,6.8,Exam Study Planning
2968,knockout,https://open.kattis.com/problems/knockout,1806,324,3.9,Knockout Tournament
2969,scrollingsign,https://open.kattis.com/problems/scrollingsign,1806,326,2.9,Scrolling Sign
2970,dihedralgroup,https://open.kattis.com/problems/dihedralgroup,1807,329,2.5,Dihedral Group
2971,mirrorstrings,https://open.kattis.com/problems/mirrorstrings,1807,363,3.9,Mirror Strings
2972,compromise,https://open.kattis.com/problems/compromise,1808,325,2.1,Best Compromise
2973,browniepoints,https://open.kattis.com/problems/browniepoints,1808,323,2.2,Brownie Points I
2974,glassesfoggymomsspaghetti,https://open.kattis.com/problems/glassesfoggymomsspaghetti,1808,346,2.3,"Glasses Foggy, Mom's Spaghetti"
2975,turningred,https://open.kattis.com/problems/turningred,1808,341,5.6,Turning Red
2976,buenosairlines,https://open.kattis.com/problems/buenosairlines,1809,348,8.4,Buenos Airlines
2977,workstations,https://open.kattis.com/problems/workstations,1810,302,2.1,Assigning Workstations
2978,foldedmap,https://open.kattis.com/problems/foldedmap,1810,351,5.0,Folded Map
2979,roeblingaftermath,https://open.kattis.com/problems/roeblingaftermath,1810,323,3.4,Roebling Aftermath
2980,frozenrose,https://open.kattis.com/problems/frozenrose,1811,350,4.2,Frozen Rose-Heads
2981,kinarow,https://open.kattis.com/problems/kinarow,1811,346,3.6,K-In-A-Row
2982,kafkaesque,https://open.kattis.com/problems/kafkaesque,1811,349,2.0,Kafkaesque
2983,loorolls,https://open.kattis.com/problems/loorolls,1811,345,2.6,Loo Rolls
2984,moonlittimemachine,https://open.kattis.com/problems/moonlittimemachine,1811,341,4.9,Moonlit Time Machine
2985,vacuum,https://open.kattis.com/problems/vacuum,1811,339,5.7,Vacuum Tubes
2986,woodencrates,https://open.kattis.com/problems/woodencrates,1811,323,8.8,Wooden Crates
2987,arachnophobia,https://open.kattis.com/problems/arachnophobia,1812,323,4.2,Arachnophobia
2988,konsultarbeten,https://open.kattis.com/problems/konsultarbeten,1812,315,5.1,Consulting Gigs
2989,overthehill2,https://open.kattis.com/problems/overthehill2,1812,317,5.7,"Over the Hill, Part 2"
2990,artichoke,https://open.kattis.com/problems/artichoke,1813,340,2.3,Amalgamated Artichokes
2991,amateurcoderinmirrorland,https://open.kattis.com/problems/amateurcoderinmirrorland,1813,304,4.5,Amateur Coder in Mirrorland
2992,forthebelt,https://open.kattis.com/problems/forthebelt,1813,336,6.4,For the Belt
2993,birthdaycake,https://open.kattis.com/problems/birthdaycake,1814,366,4.5,Birthday Cake
2994,checkerboard,https://open.kattis.com/problems/checkerboard,1814,340,7.2,Magic Checkerboard
2995,sim,https://open.kattis.com/problems/sim,1814,361,1.1 - 3.2,Sim
2996,toilet,https://open.kattis.com/problems/toilet,1814,321,2.5,Toilet Seat
2997,boxedletters,https://open.kattis.com/problems/boxedletters,1815,332,6.6,Boxed Letters
2998,escaperoutes,https://open.kattis.com/problems/escaperoutes,1815,329,8.1,Escape Routes
2999,lowtoner,https://open.kattis.com/problems/lowtoner,1815,327,8.7,Low Toner
3000,studentsko,https://open.kattis.com/problems/studentsko,1815,341,3.4,Studentsko
3001,telescope,https://open.kattis.com/problems/telescope,1815,300,7.3,Telescope
3002,treehouses,https://open.kattis.com/problems/treehouses,1815,342,2.6,Treehouses
3003,imagedecoding,https://open.kattis.com/problems/imagedecoding,1816,334,2.5,Image Decoding
3004,matrixfraud,https://open.kattis.com/problems/matrixfraud,1816,341,7.4,Matrix Fraud
3005,plot,https://open.kattis.com/problems/plot,1816,357,2.4,Plotting Polynomials
3006,program,https://open.kattis.com/problems/program,1816,358,7.5,Program
3007,safepassage,https://open.kattis.com/problems/safepassage,1816,351,3.4,Safe Passage
3008,shortlex,https://open.kattis.com/problems/shortlex,1816,346,2.9,Shortlex
3009,blacksmithtraining,https://open.kattis.com/problems/blacksmithtraining,1817,349,9.0,Blacksmith Training
3010,numbermagic,https://open.kattis.com/problems/numbermagic,1817,364,8.7,Number Magic
3011,planete,https://open.kattis.com/problems/planete,1817,325,6.7,Planete
3012,porridgeboxes,https://open.kattis.com/problems/porridgeboxes,1817,350,3.6 - 4.8,Porridge Boxes
3013,rainbowroadrace,https://open.kattis.com/problems/rainbowroadrace,1817,355,3.4,Rainbow Road Race
3014,gearwheels,https://open.kattis.com/problems/gearwheels,1818,354,5.6,Gear Wheels
3015,hilbertshedgemaze,https://open.kattis.com/problems/hilbertshedgemaze,1818,312,8.6,Hilbert's Hedge Maze
3016,hypersmawkbros,https://open.kattis.com/problems/hypersmawkbros,1818,363,7.7,Hyper Smawk Bros
3017,oceancurrents,https://open.kattis.com/problems/oceancurrents,1818,341,4.5,Ocean Currents
3018,structuraldifferences,https://open.kattis.com/problems/structuraldifferences,1818,295,6.3,Structural Differences
3019,sumandproduct,https://open.kattis.com/problems/sumandproduct,1818,316,6.5,Sum and Product
3020,carracing,https://open.kattis.com/problems/carracing,1819,338,1.6,Car Racing
3021,freedesserts,https://open.kattis.com/problems/freedesserts,1819,339,8.6,Free Desserts
3022,gcpc,https://open.kattis.com/problems/gcpc,1819,338,4.8,Galactic Collegiate Programming Contest
3023,reverserot,https://open.kattis.com/problems/reverserot,1819,330,1.6,Reverse Rot
3024,sneakattack,https://open.kattis.com/problems/sneakattack,1819,332,8.2,Sneak Attack
3025,thwack,https://open.kattis.com/problems/thwack,1819,345,6.2,Thwack!
3026,fbiuniversal,https://open.kattis.com/problems/fbiuniversal,1820,322,2.2,FBI Universal Control Numbers
3027,treehugging,https://open.kattis.com/problems/treehugging,1820,344,7.7,Tree Hugging
3028,indoorienteering,https://open.kattis.com/problems/indoorienteering,1821,337,6.7,Indoorienteering
3029,gears,https://open.kattis.com/problems/gears,1822,353,5.9,Gears in Action
3030,countingtrees,https://open.kattis.com/problems/countingtrees,1823,343,5.4,Counting Trees
3031,keyitemrecovery,https://open.kattis.com/problems/keyitemrecovery,1823,328,4.8,Key Item Recovery
3032,doubleshorsebackwrestling,https://open.kattis.com/problems/doubleshorsebackwrestling,1824,328,5.5,Doubles Horseback Wrestling
3033,trilemma,https://open.kattis.com/problems/trilemma,1824,317,2.7,Triangle Trilemma
3034,police,https://open.kattis.com/problems/police,1825,350,8.1,Police
3035,easymultiplication,https://open.kattis.com/problems/easymultiplication,1826,335,8.4,Easy Multiplication
3036,erraticants,https://open.kattis.com/problems/erraticants,1826,330,5.0,Erratic Ants
3037,disgruntledjudge,https://open.kattis.com/problems/disgruntledjudge,1827,332,3.4,Disgruntled Judge
3038,passwordpredictor,https://open.kattis.com/problems/passwordpredictor,1827,325,3.8,Password Predictor
3039,capsules,https://open.kattis.com/problems/capsules,1828,327,3.1,Capsules
3040,eavesdropperevasion,https://open.kattis.com/problems/eavesdropperevasion,1828,341,8.3,Eavesdropper Evasion
3041,prisonrearrangement,https://open.kattis.com/problems/prisonrearrangement,1829,335,6.6,Prison Rearrangement
3042,removalgame,https://open.kattis.com/problems/removalgame,1830,345,6.9,Removal Game
3043,nucleotides,https://open.kattis.com/problems/nucleotides,1831,338,3.1,Determining Nucleotide Assortments
3044,rings2,https://open.kattis.com/problems/rings2,1831,345,3.6,Rings
3045,swimmingballs,https://open.kattis.com/problems/swimmingballs,1831,327,8.0,Swimming Balls
3046,bracketguessing,https://open.kattis.com/problems/bracketguessing,1832,351,6.9,Bracket Guessing
3047,darkalley,https://open.kattis.com/problems/darkalley,1832,360,3.8,Dark Alley
3048,eksplozija,https://open.kattis.com/problems/eksplozija,1832,316,5.6,Eksplozija
3049,backuptowers,https://open.kattis.com/problems/backuptowers,1833,334,5.8,Backup Towers
3050,musicaltrees,https://open.kattis.com/problems/musicaltrees,1833,355,2.9,Musical Trees
3051,roundedbuttons,https://open.kattis.com/problems/roundedbuttons,1833,329,3.2,Rounded Buttons
3052,dryicecream,https://open.kattis.com/problems/dryicecream,1834,358,7.7,Dry Ice Cream
3053,traderoutes,https://open.kattis.com/problems/traderoutes,1834,361,5.0,Trade Routes
3054,bestinvesting,https://open.kattis.com/problems/bestinvesting,1835,348,7.7,Best Investing
3055,highscore2,https://open.kattis.com/problems/highscore2,1835,362,5.5,High Score
3056,keepingtime,https://open.kattis.com/problems/keepingtime,1835,307,6.1,Keeping Time
3057,splat,https://open.kattis.com/problems/splat,1835,345,2.5,Splat
3058,keytocrypto,https://open.kattis.com/problems/keytocrypto,1835,319,1.7,The Key to Cryptography
3059,happytrails,https://open.kattis.com/problems/happytrails,1836,323,1.8,Happy Trails
3060,minesmotorcompany,https://open.kattis.com/problems/minesmotorcompany,1836,308,1.4,Mines Motor Company
3061,halloweenloot,https://open.kattis.com/problems/halloweenloot,1837,332,5.4,Halloween Loot
3062,metrolines,https://open.kattis.com/problems/metrolines,1837,365,5.7,Metro Lines
3063,rings,https://open.kattis.com/problems/rings,1837,337,4.1,Rings
3064,alldifferentdirections,https://open.kattis.com/problems/alldifferentdirections,1838,320,2.6,All Different Directions
3065,gettingtobed,https://open.kattis.com/problems/gettingtobed,1838,349,3.8,Getting to Bed
3066,hockeyfans,https://open.kattis.com/problems/hockeyfans,1838,343,4.6,Hockey Fans
3067,marathon2,https://open.kattis.com/problems/marathon2,1838,355,5.3 - 8.4,Marathon
3068,posterize,https://open.kattis.com/problems/posterize,1838,339,3.1,Posterize
3069,easyascab2,https://open.kattis.com/problems/easyascab2,1839,326,4.4,Easy As CAB
3070,queenspatio,https://open.kattis.com/problems/queenspatio,1839,356,3.5,The Queen's Super-circular Patio
3071,easyprobability,https://open.kattis.com/problems/easyprobability,1840,340,8.4,Easy Probability
3072,knigsoftheforest,https://open.kattis.com/problems/knigsoftheforest,1840,333,3.6,Knigs of the Forest
3073,pvbg,https://open.kattis.com/problems/pvbg,1840,336,1.3 - 1.6,Plants vs Bad Guys
3074,exactchange2,https://open.kattis.com/problems/exactchange2,1841,345,3.6,Exact Change
3075,expectederror,https://open.kattis.com/problems/expectederror,1841,307,4.7,Expected Error
3076,manhattanmornings,https://open.kattis.com/problems/manhattanmornings,1841,353,4.4,Manhattan Mornings
3077,saturnbees,https://open.kattis.com/problems/saturnbees,1841,352,8.8,Saturn Bees
3078,starnotatree,https://open.kattis.com/problems/starnotatree,1842,318,4.4,A Star not a Tree?
3079,cross,https://open.kattis.com/problems/cross,1842,327,3.9,Cross
3080,forgottenhomework,https://open.kattis.com/problems/forgottenhomework,1842,362,7.8,Forgotten Homework
3081,ooohisee,https://open.kattis.com/problems/ooohisee,1842,349,1.5,Oooh I See
3082,kaploeb,https://open.kattis.com/problems/kaploeb,1842,335,2.4 - 2.8,Running Race
3083,trailingdigits,https://open.kattis.com/problems/trailingdigits,1842,348,7.1,Trailing Digits
3084,copycatcatcher,https://open.kattis.com/problems/copycatcatcher,1843,317,5.0,Copycat Catcher
3085,hardflor,https://open.kattis.com/problems/hardflor,1843,326,1.9,HARDFLOR
3086,handkasandmispelchen,https://open.kattis.com/problems/handkasandmispelchen,1843,341,7.4,Handkäs and Mispelchen
3087,virusgrowth,https://open.kattis.com/problems/virusgrowth,1843,342,2.5,Modeling Virus Growth
3088,bigpainting,https://open.kattis.com/problems/bigpainting,1843,330,6.1,The Big Painting
3089,coffeedate,https://open.kattis.com/problems/coffeedate,1844,382,5.7,Coffee Date
3090,compositions,https://open.kattis.com/problems/compositions,1844,351,2.2,Compositions
3091,htoo,https://open.kattis.com/problems/htoo,1844,332,2.4,H to O
3092,hermits,https://open.kattis.com/problems/hermits,1844,345,2.4,Hermits
3093,jewelheist,https://open.kattis.com/problems/jewelheist,1844,360,6.9,Jewel Heist
3094,poolpollution,https://open.kattis.com/problems/poolpollution,1844,359,5.6,Pool Pollution
3095,reseplanering,https://open.kattis.com/problems/reseplanering,1844,344,8.0,Travel Planning
3096,collatz,https://open.kattis.com/problems/collatz,1845,341,2.6,Collatz Conjecture
3097,fakegraphtheory,https://open.kattis.com/problems/fakegraphtheory,1845,344,7.0,Fake Graph Theory
3098,relativnost,https://open.kattis.com/problems/relativnost,1845,348,5.7,Relativnost
3099,oothaderkominnott,https://open.kattis.com/problems/oothaderkominnott,1845,360,1.5 - 1.7,"Uh-Oh, It Is Nighttime!"
3100,xormax,https://open.kattis.com/problems/xormax,1845,335,5.9,Xor Maximization
3101,atlogur,https://open.kattis.com/problems/atlogur,1846,333,2.1,Atlögur
3102,cangaroo,https://open.kattis.com/problems/cangaroo,1846,361,5.1,Cangaroo
3103,similarspacing,https://open.kattis.com/problems/similarspacing,1846,325,5.7,Similar Spacing
3104,froshweek2,https://open.kattis.com/problems/froshweek2,1847,348,1.6,Frosh Week
3105,textencryption,https://open.kattis.com/problems/textencryption,1847,310,3.3,Text Encryption
3106,birthday,https://open.kattis.com/problems/birthday,1848,346,2.3,Birthday Party
3107,equilibrium,https://open.kattis.com/problems/equilibrium,1848,311,3.5,Equilibrium Mobile
3108,tournamentseeding,https://open.kattis.com/problems/tournamentseeding,1848,330,3.8,Tournament Seeding
3109,dailydivision,https://open.kattis.com/problems/dailydivision,1849,362,7.0,Daily Division
3110,limitedlibrary,https://open.kattis.com/problems/limitedlibrary,1849,362,3.5,Limited Library
3111,magicalmysteryknight,https://open.kattis.com/problems/magicalmysteryknight,1849,344,9.2,Magical Mystery Knight's Tour
3112,triangelfabriken,https://open.kattis.com/problems/triangelfabriken,1849,336,1.2,The Triangle Factory
3113,hobsonstrains,https://open.kattis.com/problems/hobsonstrains,1850,353,4.7,Hobson's Trains
3114,luggage,https://open.kattis.com/problems/luggage,1851,356,7.9,Luggage
3115,parades,https://open.kattis.com/problems/parades,1851,345,7.8,Parades
3116,beautifulprimes,https://open.kattis.com/problems/beautifulprimes,1852,351,3.7,Beautiful Primes
3117,compensation,https://open.kattis.com/problems/compensation,1852,321,7.4,Compensation
3118,protectthepollen,https://open.kattis.com/problems/protectthepollen,1852,360,4.8,Protect the Pollen!
3119,typo,https://open.kattis.com/problems/typo,1852,311,5.7,Typo
3120,asciikassi,https://open.kattis.com/problems/asciikassi,1853,338,1.3 - 1.4,ASCII kassi
3121,deduplicatingfiles,https://open.kattis.com/problems/deduplicatingfiles,1853,315,3.4,Deduplicating Files
3122,guesswho,https://open.kattis.com/problems/guesswho,1853,336,1.5,Guess Who
3123,lamppostrace,https://open.kattis.com/problems/lamppostrace,1853,337,1.5,Lamppost Race
3124,absolutelysymmetric,https://open.kattis.com/problems/absolutelysymmetric,1854,344,4.1,Absolutely Symmetric
3125,icouldhavewon,https://open.kattis.com/problems/icouldhavewon,1854,333,2.9,I Could Have Won
3126,importspaghetti,https://open.kattis.com/problems/importspaghetti,1854,346,4.9,Import Spaghetti
3127,landsreisa,https://open.kattis.com/problems/landsreisa,1854,340,2.5 - 8.7,Landsreisa
3128,palindromecrossword,https://open.kattis.com/problems/palindromecrossword,1854,330,7.7,Palindromes in crosswords
3129,treasure,https://open.kattis.com/problems/treasure,1854,368,6.7,Treasure Hunt
3130,erodingpillars,https://open.kattis.com/problems/erodingpillars,1855,354,6.8,Eroding Pillars
3131,lazynetworkengineers,https://open.kattis.com/problems/lazynetworkengineers,1855,324,8.2,Lazy Network Engineers
3132,taxing,https://open.kattis.com/problems/taxing,1855,364,4.9,Taxing Problem
3133,gravitygrid,https://open.kattis.com/problems/gravitygrid,1856,356,5.1,Gravity Grid
3134,hamiltooonianhike,https://open.kattis.com/problems/hamiltooonianhike,1856,342,5.1,Hamiltooonian Hike
3135,blackvienna2,https://open.kattis.com/problems/blackvienna2,1857,336,5.7,Black Vienna
3136,maximalparentheticals,https://open.kattis.com/problems/maximalparentheticals,1857,299,8.0,Maximal Parentheticals
3137,bakterije,https://open.kattis.com/problems/bakterije,1858,351,8.8,Bakterije
3138,moneymatters,https://open.kattis.com/problems/moneymatters,1858,354,2.2,Money Matters
3139,newsalaries,https://open.kattis.com/problems/newsalaries,1858,356,8.9,New Salaries
3140,rectangularcity,https://open.kattis.com/problems/rectangularcity,1858,360,5.9,Rectangular City
3141,speakingofwhich,https://open.kattis.com/problems/speakingofwhich,1858,329,7.0,Speaking of Which
3142,dragonball1,https://open.kattis.com/problems/dragonball1,1859,356,4.9,Dragon Ball I
3143,geometrygame,https://open.kattis.com/problems/geometrygame,1859,307,5.1,Geometry Game
3144,hillywalk,https://open.kattis.com/problems/hillywalk,1859,342,5.5,Hilly Walk
3145,planetarygrid,https://open.kattis.com/problems/planetarygrid,1859,329,7.8,Planetary Grid
3146,miniraknaren,https://open.kattis.com/problems/miniraknaren,1859,334,1.8 - 4.7,The Calculator
3147,exactlyelectrical,https://open.kattis.com/problems/exactlyelectrical,1860,316,1.6,Exactly Electrical
3148,gold,https://open.kattis.com/problems/gold,1860,353,2.1,Getting Gold
3149,icyitinerary,https://open.kattis.com/problems/icyitinerary,1860,380,7.4,Icy Itinerary
3150,nizovi,https://open.kattis.com/problems/nizovi,1860,335,3.1,Nizovi
3151,malari,https://open.kattis.com/problems/malari,1860,370,1.8 - 3.4,"Veggurinn, seinni hluti"
3152,intertwined,https://open.kattis.com/problems/intertwined,1861,350,9.6,Intertwined
3153,luckyshirt,https://open.kattis.com/problems/luckyshirt,1861,338,5.5,Lucky Shirt
3154,tenkici,https://open.kattis.com/problems/tenkici,1862,365,6.6,Tenkici
3155,crane,https://open.kattis.com/problems/crane,1863,350,4.9,Crane Balancing
3156,enigmaticenumeration,https://open.kattis.com/problems/enigmaticenumeration,1863,347,7.1,Enigmatic Enumeration
3157,pleasegofirst,https://open.kattis.com/problems/pleasegofirst,1863,339,3.4,"Please, Go First"
3158,runningmom,https://open.kattis.com/problems/runningmom,1863,366,3.3,Running MoM
3159,zanzibar,https://open.kattis.com/problems/zanzibar,1863,331,1.4,Stand on Zanzibar
3160,abridgedreading,https://open.kattis.com/problems/abridgedreading,1864,330,4.7,Abridged Reading
3161,curupira,https://open.kattis.com/problems/curupira,1864,371,7.8,Curupira
3162,booking,https://open.kattis.com/problems/booking,1865,309,4.7,Booking
3163,golfbot,https://open.kattis.com/problems/golfbot,1865,366,5.5,Golf Bot
3164,vegabrefadagsetningar,https://open.kattis.com/problems/vegabrefadagsetningar,1865,373,1.3 - 1.7,Passport Dates
3165,shortestmissingsubsequences,https://open.kattis.com/problems/shortestmissingsubsequences,1865,365,5.8,Shortest Missing Subsequences
3166,accesspoints,https://open.kattis.com/problems/accesspoints,1866,349,5.7,Access Points
3167,apaxiaaans,https://open.kattis.com/problems/apaxiaaans,1866,314,1.3,Apaxiaaaaaaaaaaaans!
